Date,Time,Glorefs,RemGrefs,GRratio,PhyRds,Rdratio,Gloupds,RemGupds,Rourefs,RemRrefs,RouLaS,RemRLaS,PhyWrs,WDQsz,WDtmpq,WDphase,WIJwri,RouCMs,Jrnwrts,GblSz,pGblNsz,pGblAsz,ObjSz,pObjNsz,pObjAsz,BDBSz,pBDBNsz,pBDBAsz,ActECP,Addblk,PrgBufL,PrgSrvR,BytSnt,BytRcd,WDpass,IJUcnt,IJULock,PPGrefs,PPGupds
12/16/2023,04:01:27,11410003,0,0,0,0,6181,0,68863,0,0,0,0,2533,1225596,0,0,0,8,76,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1917,0,0,1677,526
12/16/2023,04:01:37,11652028,0,0,0,0,4261,0,46326,0,0,0,280,152,1225597,0,9,0,5,57,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1918,0,0,1484,443
12/16/2023,04:01:47,11600979,0,0,0,0,4328,0,47337,0,0,0,0,656,1225595,0,0,0,5,62,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1918,0,0,1495,449
12/16/2023,04:01:57,12065116,0,0,0,0,2048,0,21168,0,0,0,0,954,1225597,0,0,0,2,41,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1918,0,0,1268,351
12/16/2023,04:02:07,11428735,0,0,0,0,6133,0,68174,0,0,0,0,1615,1225598,0,0,0,8,79,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1918,0,0,1676,526
12/16/2023,04:02:17,11337013,0,0,0,0,7789,0,87623,0,0,0,0,2431,1225596,0,0,0,10,95,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1918,0,0,1829,589
12/16/2023,04:02:27,12016062,0,0,0,0,1310,0,12588,0,0,0,0,2548,1225599,0,0,0,1,23,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1918,0,0,1202,325
12/16/2023,04:02:37,11468999,0,0,0,0,5844,0,64684,0,0,0,0,3032,1225600,0,0,0,8,63,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1918,0,0,1634,506
12/16/2023,04:02:47,12002528,0,0,0,0,2639,0,27848,0,0,0,0,3162,1225600,0,0,0,3,24,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1918,0,0,1336,382
12/16/2023,04:02:57,12071143,0,0,0,0,1857,0,18822,0,0,0,325,173,1225600,0,10,0,2,38,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1919,0,0,1248,342
12/16/2023,04:03:07,11139078,0,0,0,0,6366,0,70796,0,0,0,0,1109,1225596,0,0,0,8,108,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1919,0,0,1693,533
12/16/2023,04:03:17,12010485,0,0,0,0,844,0,7136,0,0,0,0,1151,1225595,0,0,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1919,0,0,1154,303
12/16/2023,04:03:27,11680045,0,0,0,0,2891,0,15355,0,0,0,0,1337,1225596,0,0,0,4,38,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1919,0,0,1222,333
12/16/2023,04:03:37,12164775,0,0,0,0,2206,0,22480,0,0,0,0,1553,1225594,0,0,0,2,32,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1919,0,0,1278,355
12/16/2023,04:03:47,11494108,0,0,0,0,5596,0,61850,0,0,0,0,1934,1225593,0,0,0,7,50,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1919,0,0,1623,504
12/16/2023,04:03:57,12105296,0,0,0,0,875,0,7494,0,0,0,0,1965,1225595,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1919,0,0,1152,302
12/16/2023,04:04:07,12037551,0,0,0,0,1629,0,16116,0,0,0,0,2107,1225596,0,0,0,1,25,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1919,0,0,1231,337
12/16/2023,04:04:17,12095695,0,0,0,0,1153,0,10600,0,0,0,211,190,1225596,0,7,0,1,32,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1920,0,0,1184,316
12/16/2023,04:04:27,11959339,0,0,0,0,1862,0,18709,0,0,0,0,1113,1225594,0,0,0,2,104,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1920,0,0,1255,347
12/16/2023,04:04:37,11952773,0,0,0,0,1719,0,16942,0,0,0,0,1787,1225591,0,0,0,2,82,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1920,0,0,1232,335
12/16/2023,04:04:47,11631393,0,0,0,0,1736,0,17231,0,0,0,0,2485,1225591,0,0,0,2,81,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1920,0,0,1247,344
12/16/2023,04:04:57,11974724,0,0,0,0,1891,0,19084,0,0,0,0,2983,1225591,0,0,0,2,62,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1920,0,0,1251,344
12/16/2023,04:05:07,11834478,0,0,0,0,1918,0,18718,0,0,0,0,3480,1225590,0,0,2,2,62,0,0,5,0,0,7,0,0,0,0,0,0,0,0,1920,0,0,1335,386
12/16/2023,04:05:17,11885927,0,0,0,0,1723,0,17233,0,0,0,0,3839,1225591,0,0,0,2,49,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1920,0,0,1240,339
12/16/2023,04:05:27,11823052,0,0,0,0,1642,0,16370,0,0,0,0,4178,1225592,0,0,0,1,45,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1920,0,0,1235,339
12/16/2023,04:05:37,11696028,0,0,0,0,1459,0,14469,0,0,0,433,352,1225590,0,14,0,1,63,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1921,0,0,1430,410
12/16/2023,04:05:47,11533021,0,0,0,0,2013,0,18208,0,0,0,0,1210,1225596,0,0,0,2,98,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1921,0,0,1786,540
12/16/2023,04:05:57,11803366,0,0,0,0,1877,0,18762,0,0,0,0,1808,1225595,0,0,0,2,72,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1921,0,0,1248,342
12/16/2023,04:06:07,11827692,0,0,0,0,2181,0,22220,0,0,0,0,2405,1225592,0,0,0,2,72,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1921,0,0,1284,360
12/16/2023,04:06:17,11807125,0,0,0,0,1574,0,15281,0,0,0,0,2810,1225592,0,0,0,1,52,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1921,0,0,1221,331
12/16/2023,04:06:27,11873568,0,0,0,0,1335,0,12533,0,0,0,0,3165,1225595,0,0,0,1,47,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1921,0,0,1208,328
12/16/2023,04:06:37,11895160,0,0,0,0,1291,0,11905,0,0,0,0,3357,1225594,0,0,0,1,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1921,0,0,1189,317
12/16/2023,04:06:47,11817668,0,0,0,0,1749,0,17478,0,0,0,0,3650,1225594,0,0,0,2,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1921,0,0,1245,343
12/16/2023,04:06:57,11737463,0,0,0,0,1894,0,19105,0,0,0,363,350,1225594,8,12,0,2,71,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1922,0,0,1257,346
12/16/2023,04:07:07,11708345,0,0,0,0,1793,0,17977,0,0,0,25,1188,1225594,0,0,0,2,95,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1922,0,0,1248,344
12/16/2023,04:07:17,11021485,0,0,0,0,1009,0,10149,0,0,0,0,1578,1225594,0,0,0,1,44,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1922,0,0,647,180
12/16/2023,04:07:27,11897911,0,0,0,0,1653,0,16412,0,0,0,0,2009,1225592,0,0,0,1,54,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1922,0,0,1240,341
12/16/2023,04:07:37,11903496,0,0,0,0,1503,0,14548,0,0,0,0,2432,1225592,0,0,0,1,54,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1922,0,0,1212,327
12/16/2023,04:07:47,11837184,0,0,0,0,1831,0,18205,0,0,0,0,2840,1225591,0,0,0,2,52,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1922,0,0,1251,346
12/16/2023,04:07:57,11555782,0,0,0,0,1729,0,17238,0,0,0,0,3191,1225593,0,0,0,2,47,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1922,0,0,1240,339
12/16/2023,04:08:07,11974811,0,0,0,0,1672,0,16436,0,0,0,0,3560,1225592,0,0,0,2,48,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1922,0,0,1235,339
12/16/2023,04:08:17,11673092,0,0,0,0,3149,0,33576,0,0,0,385,341,1225593,0,12,0,4,76,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1923,0,0,1374,396
12/16/2023,04:08:27,11918126,0,0,0,0,1289,0,12093,0,0,0,0,1146,1225591,0,0,0,1,93,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1923,0,0,1204,326
12/16/2023,04:08:37,12018910,0,0,0,0,1747,0,16993,0,0,0,0,1717,1225592,0,0,0,2,68,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1923,0,0,1232,335
12/16/2023,04:08:47,11773797,0,0,0,0,2459,0,25622,0,0,0,0,2192,1225593,0,0,0,3,58,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1923,0,0,1315,373
12/16/2023,04:08:57,11951893,0,0,0,0,1083,0,9695,0,0,0,0,2527,1225593,0,0,0,1,45,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1923,0,0,1177,313
12/16/2023,04:09:07,11932353,0,0,0,0,1727,0,17191,0,0,0,0,2905,1225592,0,0,0,2,50,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1923,0,0,1241,342
12/16/2023,04:09:17,11708725,0,0,0,0,1841,0,18641,0,0,0,0,3260,1225593,0,0,0,2,47,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1923,0,0,1248,342
12/16/2023,04:09:27,11902985,0,0,0,0,1945,0,19887,0,0,0,0,3554,1225593,0,0,0,2,41,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1923,0,0,1270,354
12/16/2023,04:09:37,12019437,0,0,0,0,1551,0,14947,0,0,0,377,283,1225592,0,12,0,1,63,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1924,0,0,1215,328
12/16/2023,04:09:47,11206501,0,0,0,0,7049,0,78547,0,0,0,0,1549,1225593,0,0,0,9,141,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1924,0,0,1759,561
12/16/2023,04:09:57,11982110,0,0,0,0,2798,0,29763,0,0,0,0,1887,1225593,0,0,0,3,45,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1924,0,0,1328,378
12/16/2023,04:10:07,11419941,0,0,0,0,5604,0,61488,0,0,0,0,2398,1225591,0,0,2,7,66,0,0,5,0,0,10,0,0,0,0,0,0,0,0,1924,0,0,1700,541
12/16/2023,04:10:17,11981606,0,0,0,0,1944,0,19972,0,0,0,0,2531,1225590,0,0,0,2,25,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1924,0,0,1258,347
12/16/2023,04:10:27,11896980,0,0,0,0,1416,0,13770,0,0,0,0,2622,1225590,0,0,0,1,20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1924,0,0,1212,329
12/16/2023,04:10:37,11805615,0,0,0,0,1627,0,15855,0,0,0,0,2762,1225590,0,0,0,2,25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1924,0,0,1227,334
12/16/2023,04:10:47,12029545,0,0,0,0,848,0,7130,0,0,0,0,2777,1225590,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1924,0,0,1156,305
12/16/2023,04:10:57,11937501,0,0,0,0,844,0,7107,0,0,0,279,139,1225591,0,9,0,0,27,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1925,0,0,1149,300
12/16/2023,04:11:07,11772985,0,0,0,0,2259,0,23235,0,0,0,0,537,1225591,0,0,0,2,51,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1925,0,0,1296,365
12/16/2023,04:11:17,12000467,0,0,0,0,840,0,7109,0,0,0,0,588,1225591,0,0,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1925,0,0,1149,300
12/16/2023,04:11:27,12042110,0,0,0,0,848,0,7130,0,0,0,0,611,1225591,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1925,0,0,1156,305
12/16/2023,04:11:37,11892292,0,0,0,0,2278,0,23315,0,0,0,0,809,1225590,0,0,0,2,31,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1925,0,0,1290,360
12/16/2023,04:11:47,12084259,0,0,0,0,850,0,7130,0,0,0,0,841,1225591,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1925,0,0,1156,305
12/16/2023,04:11:57,11995467,0,0,0,0,909,0,7875,0,0,0,0,905,1225591,0,0,0,0,17,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1925,0,0,1156,303
12/16/2023,04:12:07,11598288,0,0,0,0,2162,0,22038,0,0,0,0,1091,1225591,0,0,0,2,31,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1925,0,0,1286,361
12/16/2023,04:12:17,11951753,0,0,0,0,841,0,7107,0,0,0,112,160,1225590,0,4,0,0,31,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1926,0,0,1149,300
12/16/2023,04:12:27,12117312,0,0,0,0,984,0,8691,0,0,0,0,244,1225590,0,0,0,0,19,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1926,0,0,1169,311
12/16/2023,04:12:37,12147996,0,0,0,0,1942,0,19355,0,0,0,0,532,1225591,0,0,0,2,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1926,0,0,1257,346
12/16/2023,04:12:47,11982660,0,0,0,0,850,0,7135,0,0,0,0,576,1225591,0,0,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1926,0,0,1156,305
12/16/2023,04:12:57,12004677,0,0,0,0,1386,0,13362,0,0,0,0,830,1225591,0,0,0,1,36,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1926,0,0,1202,323
12/16/2023,04:13:07,11861251,0,0,0,0,1775,0,17696,0,0,0,0,993,1225588,0,0,0,2,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1926,0,0,1245,343
12/16/2023,04:13:17,11670649,0,0,0,0,2885,0,30490,0,0,0,0,1254,1225587,0,0,0,3,37,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1926,0,0,1360,389
12/16/2023,04:13:27,12005473,0,0,0,0,848,0,7129,0,0,0,0,1265,1225587,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1926,0,0,1156,305
12/16/2023,04:13:37,11594101,0,0,0,0,3935,0,42391,0,0,0,146,410,1225585,0,4,0,5,74,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1927,0,0,1446,426
12/16/2023,04:13:47,11311871,0,0,0,0,7215,0,80553,0,0,0,0,1236,1225586,0,0,0,9,98,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1927,0,0,1781,571
12/16/2023,04:13:57,11660539,0,0,1,933718,3110,0,33326,0,0,0,0,1525,1225586,0,0,0,4,43,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1927,0,0,1370,394
12/16/2023,04:14:07,11453044,0,0,0,0,4194,0,45967,0,0,0,0,1824,1225586,0,0,0,5,42,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1927,0,0,1482,444
12/16/2023,04:14:17,11810540,0,0,0,0,2942,0,31411,0,0,0,0,1974,1225588,0,0,0,3,26,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1927,0,0,1359,390
12/16/2023,04:14:27,11824716,0,0,0,0,2165,0,22375,0,0,0,0,2105,1225587,0,0,0,2,24,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1927,0,0,1284,360
12/16/2023,04:14:37,12029916,0,0,0,0,876,0,7250,0,0,0,0,2143,1225585,0,0,0,1,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1927,0,0,1149,300
12/16/2023,04:14:47,12066081,0,0,0,0,915,0,7786,0,0,0,0,2158,1225587,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1927,0,0,1166,310
12/16/2023,04:14:57,11697439,0,0,0,0,2113,0,22860,0,0,0,227,145,1225588,0,7,0,2,32,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1928,0,0,754,225
12/16/2023,04:15:07,11971320,0,0,0,0,919,0,7276,0,0,0,0,213,1225589,0,0,2,0,18,0,0,5,0,0,6,0,0,0,0,0,0,0,0,1928,0,0,1236,344
12/16/2023,04:15:17,11428178,0,0,0,0,800,0,6685,0,0,0,0,269,1225588,0,0,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1928,0,0,1151,302
12/16/2023,04:15:27,11823112,0,0,0,0,2553,0,26644,0,0,0,0,503,1225587,0,0,0,3,34,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1928,0,0,1321,375
12/16/2023,04:15:37,12002078,0,0,0,0,904,0,7525,0,0,0,0,542,1225587,0,0,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1928,0,0,1152,302
12/16/2023,04:15:47,11868029,0,0,0,0,2904,0,30693,0,0,0,0,759,1225588,0,0,0,3,33,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1928,0,0,1359,392
12/16/2023,04:15:57,11864748,0,0,0,0,2883,0,30548,0,0,0,0,927,1225587,0,0,0,3,27,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1928,0,0,1347,384
12/16/2023,04:16:07,11997756,0,0,0,0,1024,0,9088,0,0,0,0,987,1225586,0,0,0,1,17,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1928,0,0,1172,312
12/16/2023,04:16:17,11681646,0,0,0,0,2716,0,28637,0,0,0,111,148,1225583,0,3,0,3,42,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1929,0,0,1336,380
12/16/2023,04:16:27,11645657,0,0,0,0,2820,0,29779,0,0,0,0,450,1225581,0,0,0,3,41,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1929,0,0,1347,386
12/16/2023,04:16:37,12056526,0,0,0,0,1012,0,8801,0,0,0,0,518,1225582,0,0,0,1,19,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1929,0,0,1162,306
12/16/2023,04:16:47,11653842,0,0,0,0,2817,0,29832,0,0,0,0,690,1225583,0,0,0,3,28,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1929,0,0,1347,386
12/16/2023,04:16:57,11674498,0,0,0,0,2990,0,31783,0,0,0,0,832,1225583,0,0,0,3,25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1929,0,0,1362,391
12/16/2023,04:17:07,11972004,0,0,0,0,960,0,8326,0,0,0,0,876,1225584,0,0,0,1,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1929,0,0,1165,309
12/16/2023,04:17:17,11701200,0,0,0,0,3577,0,38593,0,0,0,0,1164,1225581,0,0,0,4,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1929,0,0,1415,413
12/16/2023,04:17:27,11757439,0,0,0,0,3882,0,42178,0,0,0,0,1414,1225582,0,0,0,5,36,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1929,0,0,1456,433
12/16/2023,04:17:37,11920192,0,0,0,0,2978,0,31521,0,0,0,153,143,1225581,0,5,0,3,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1930,0,0,1354,387
12/16/2023,04:17:47,12007607,0,0,0,0,1630,0,16131,0,0,0,0,340,1225582,0,0,0,1,31,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1930,0,0,1231,337
12/16/2023,04:17:57,11094750,0,0,0,0,6983,0,77803,0,0,0,0,1252,1225580,0,0,0,9,104,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1930,0,0,1752,556
12/16/2023,04:18:07,11711089,0,0,0,0,4439,0,48535,0,0,0,0,1671,1225579,0,0,0,5,53,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1930,0,0,1505,454
12/16/2023,04:18:17,11737617,0,0,0,0,3021,0,32469,0,0,0,0,1939,1225578,0,0,0,3,39,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1930,0,0,1364,391
12/16/2023,04:18:27,11802007,0,0,0,0,1085,0,9904,0,0,0,0,2005,1225579,0,0,0,1,17,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1930,0,0,1184,318
12/16/2023,04:18:37,11983135,0,0,0,0,3216,0,34218,0,0,0,0,2330,1225578,0,0,0,4,47,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1930,0,0,1377,397
12/16/2023,04:18:47,11673008,0,0,0,0,4573,0,50134,0,0,0,0,2700,1225578,0,0,0,6,52,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1930,0,0,1519,459
12/16/2023,04:18:57,11636162,0,0,0,0,4960,0,54746,0,0,0,295,371,1225578,0,9,0,6,75,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1931,0,0,1557,474
12/16/2023,04:19:07,12051885,0,0,0,0,962,0,8411,0,0,0,0,530,1225579,0,0,0,0,26,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1931,0,0,1167,310
12/16/2023,04:19:17,11761214,0,0,0,0,3892,0,42253,0,0,0,0,942,1225577,0,0,0,5,54,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1931,0,0,1446,426
12/16/2023,04:19:27,11602672,0,0,0,0,4402,0,48102,0,0,0,0,1325,1225579,0,0,0,5,52,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1931,0,0,1515,457
12/16/2023,04:19:37,11681601,0,0,0,0,5840,0,64659,0,0,0,0,1903,1225577,0,0,0,8,70,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1931,0,0,1634,506
12/16/2023,04:19:47,11608409,0,0,0,0,5593,0,62170,0,0,0,0,2333,1225575,0,0,0,7,55,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1931,0,0,1621,503
12/16/2023,04:19:57,10952812,0,0,1,918049,9600,0,108577,0,0,0,0,3234,1225576,0,0,0,13,105,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1931,0,0,2020,669
12/16/2023,04:20:07,11925856,0,0,0,0,2886,0,30225,0,0,0,0,3409,1225578,0,0,2,3,30,0,0,5,0,0,8,0,0,0,0,0,0,0,0,1931,0,0,1431,427
12/16/2023,04:20:17,11807768,0,0,0,0,2353,0,24673,0,0,0,363,288,1225577,0,12,0,2,63,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1932,0,0,1298,363
12/16/2023,04:20:27,11972985,0,0,0,0,3179,0,34148,0,0,0,0,616,1225577,0,0,0,4,44,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1932,0,0,1383,402
12/16/2023,04:20:37,12041952,0,0,0,0,3084,0,32739,0,0,0,0,782,1225577,0,0,0,4,28,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1932,0,0,1369,394
12/16/2023,04:20:47,11775682,0,0,0,0,3821,0,41544,0,0,0,0,1120,1225576,0,0,0,5,46,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1932,0,0,1446,428
12/16/2023,04:20:57,11565056,0,0,0,0,5010,0,55460,0,0,0,0,1679,1225577,0,0,0,6,68,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1932,0,0,1558,474
12/16/2023,04:21:07,11166824,0,0,0,0,7549,0,84634,0,0,0,0,2501,1225579,0,0,0,10,97,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1932,0,0,1817,587
12/16/2023,04:21:17,11512437,0,0,0,0,5516,0,61454,0,0,0,0,3015,1225581,0,0,0,7,64,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1932,0,0,1608,495
12/16/2023,04:21:27,11609236,0,0,0,0,5554,0,61660,0,0,0,0,3368,1225582,0,0,0,7,48,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1932,0,0,1634,506
12/16/2023,04:21:37,12050330,0,0,0,0,1061,0,9323,0,0,0,343,197,1225579,0,11,0,1,38,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1933,0,0,1171,310
12/16/2023,04:21:47,12061207,0,0,0,0,1871,0,19063,0,0,0,0,517,1225580,0,0,0,2,44,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1933,0,0,1266,351
12/16/2023,04:21:57,11962626,0,0,0,0,2437,0,25452,0,0,0,0,1020,1225580,0,0,0,3,61,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1933,0,0,1304,366
12/16/2023,04:22:07,11962747,0,0,0,0,999,0,8744,0,0,0,0,1123,1225580,0,0,0,1,21,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1933,0,0,1174,313
12/16/2023,04:22:17,12001191,0,0,0,0,907,0,7870,0,0,0,0,1183,1225579,0,0,0,0,17,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1933,0,0,1156,303
12/16/2023,04:22:27,11754937,0,0,0,0,2444,0,25454,0,0,0,0,1363,1225579,0,0,0,3,29,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1933,0,0,1311,371
12/16/2023,04:22:37,11775994,0,0,0,0,3001,0,31583,0,0,0,0,1598,1225578,0,0,0,4,35,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1933,0,0,1359,390
12/16/2023,04:22:47,12141778,0,0,0,0,786,0,6605,0,0,0,0,1637,1225588,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1933,0,0,768,254
12/16/2023,04:22:57,12003749,0,0,0,0,942,0,9188,0,0,0,172,237,1225577,0,5,0,1,42,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1934,0,0,1021,225
12/16/2023,04:23:07,11835957,0,0,0,0,2285,0,23561,0,0,0,0,535,1225576,0,0,0,2,41,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1934,0,0,1294,364
12/16/2023,04:23:17,12064847,0,0,0,0,1020,0,9081,0,0,0,0,557,1225577,0,0,0,1,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1934,0,0,1171,310
12/16/2023,04:23:27,11764209,0,0,0,0,3097,0,32888,0,0,0,0,863,1225577,0,0,0,4,42,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1934,0,0,1373,398
12/16/2023,04:23:37,11979373,0,0,0,0,3318,0,35348,0,0,0,0,1112,1225577,0,0,0,4,37,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1934,0,0,1387,401
12/16/2023,04:23:47,11010434,0,0,0,0,7687,0,85809,0,0,0,0,1666,1225577,0,0,0,10,75,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1934,0,0,1825,590
12/16/2023,04:23:57,11870157,0,0,0,0,4869,0,53800,0,0,0,0,2100,1225578,0,0,0,6,57,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1934,0,0,1544,468
12/16/2023,04:24:07,11816569,0,0,0,0,3074,0,32971,0,0,0,0,2370,1225580,0,0,0,4,39,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1934,0,0,1373,398
12/16/2023,04:24:18,11704382,0,0,0,0,2876,0,30618,0,0,0,249,160,1225580,0,8,0,3,41,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1935,0,0,1352,387
12/16/2023,04:24:28,11818353,0,0,0,0,2711,0,28493,0,0,0,0,510,1225580,0,0,0,3,48,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1935,0,0,1334,381
12/16/2023,04:24:38,11808117,0,0,0,0,1921,0,19393,0,0,0,0,871,1225580,0,0,0,2,48,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1935,0,0,1253,345
12/16/2023,04:24:48,11283253,0,0,0,0,1332,0,12784,0,0,0,0,1009,1225581,0,0,0,1,24,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1935,0,0,1209,328
